Username,Rating,Review,App
Pengguna Google,5,saya suka belanja di lazada,Lazada
Pengguna Google,5,baik Lazada,Lazada
Pengguna Google,3,"awalnya seneng belanja di lazada. dapat banyak diskon koin, lazreward, gratis ongkir juga. tapi kok sekarang minimal pembelian 200k woii buat dpt gratis ongkir😭, koinnya dikit, tukar lazreward di like susah bgtttt di keterangannya 'lazada tidak menanggapi'. jadi males bgt sekarang buka lazada. kalo sampe bulan depan gk ada perubahan fiks bakal kuhapus🥲",Lazada
Pengguna Google,1,apk berbelanja paling buruk sudah sering barang yg di pesan melenceng jauh sama apa yg datang,Lazada
Pengguna Google,3,semoga amanah semoga awet,Lazada
Pengguna Google,1,pengiriman lemot paket dari sby ke batu dah seminggu belum datang datang pantes sepi apk ini kocak,Lazada
Pengguna Google,5,"aplikasinya sudah bagus, tapi seller masih ada yg curang jual barang ga sesuai deskripsi & foto",Lazada
Pengguna Google,5,sangat menarik💗🎈👻,Lazada
Pengguna Google,1,"baru di instal udah ku uninstal. bonus voucher dikit, g bisa pilih jasa kirim, pengguna baru ngambil bonus barang g dikirim2 toko, bukti toko g serius itu. mau blanja lagi ongkir lbih mahal daripda harga barang. ternyata g ad aplikasi blanja yg lbih asik drpd si orange. dsana gratis ongkir asli melimpah. estimasi pegiriman jelas, pengembalian dana mudah, bisa pilih2 jasa kirim. beda jauh klo dsini pihak toko n aplikasi sma2 g niat kykny🧐",Lazada
Pengguna Google,5,layananya bagus transparan cepat wuuuuuuuuuzzzz,Lazada
Pengguna Google,1,gimana mau belanja harga barang satu kg 60 ribu ongkir nya 50 jadi 110 gimana mau belanja iklan aja serba murahh buktinya kita gak bisa lagi belanja taun ke belakang ongkir cuman 20 kini 50 ribu kalau mau jual udah susah kita jual nyaa payahh,Lazada
Pengguna Google,5,"puas banget berbelanja disini, cuma kadang diskon ongkirnya kurang gedeee",Lazada
Pengguna Google,5,bagus untuk saya ...,Lazada
Pengguna Google,5,"terbantu sekali berbelanja menggunakan lazada koin & lazada reward jadi bisa menghemat, terima kasih banyak lazada semoga jaya selalu...",Lazada
Pengguna Google,1,pebaiki masalah kurir nya barang udah dekat didaerah . malah tidak dikirim,Lazada
Pengguna Google,1,"kenapa makin kesini harganya semakin mahal padahal dulu onlineshop andalanku karena harganya murah sering ambyar ongkir gila gilaan, parah mending ke oren",Lazada
Pengguna Google,5,bagusss bgtt,Lazada
Pengguna Google,5,sangat mudah untuk digunakan,Lazada
Pengguna Google,5,"maksih lazada betahun2 saya puas pake ini,tapi sayang seribu sayang ahir2 ini tidak puas karna hal paylater,sekian kali saya komentar tapi nihil hasil.....sukses trs..kurirnya baik2",Lazada
Pengguna Google,5,belanja d lazada sedikit irit dan tidak ribet makasih lazada lazada emang top,Lazada
Pengguna Google,1,"pengiriman tidak pernah sampai ,",Lazada
Pengguna Google,5,"sangat bagusss, semoga kedepannya makin bagus lgi",Lazada
Pengguna Google,1,"tolong di perbaiki,,kadang barang yang di pesan nggak sesuai,, kemarin ada harga ada kwalitas,saya beli udah mahal yang dtang mlh nggak sesuai.. katanya salah packing, giliran mau di kembalikan sudah terlambat..",Lazada
Pengguna Google,1,iklan nya dimana² kgk laku nyet,Lazada
Pengguna Google,5,Memuaskan dan sesuai dengan harapan mantap Lazada,Lazada
Pengguna Google,3,saya ksh bintang 3 sebab ongkir nya makin hari makin mahal😭,Lazada
Pengguna Google,2,"Karena lazada ini bagus aplikasinya tapi ongkir nya yang mahal bisa gak usah ongkir nya,terus terkadang sepupu saya mendapatkan barang palsu di toko lazada jadinya saya beri bintang 2 aja bikin meresahkan masyarakat Indonesia",Lazada
Pengguna Google,1,"kali ini saya kecewa, komplain digagalkan oleh sistem lazada yang makin bobrok.. padahal sudah cukup bukti kalau barang yang saya pesan kosong. auto uninstal.",Lazada
Pengguna Google,5,bagus banget di kulit,Lazada
Pengguna Google,1,lex id lama kalo ngirim paket 1 minggu lebih hapus aja tuh kurir,Lazada
Pengguna Google,5,Bagus pokonya,Lazada
Pengguna Google,5,lazada baik sekali barang nya sampai tepat waktu dan harga nya murah produk nya bagus bintang 🌟🌟🌟🌟🌟,Lazada
Pengguna Google,5,"bagus"" yg ditawarkan",Lazada
Pengguna Google,5,atolong warna harus sesuai dengan pesanan dan gambar.,Lazada
Pengguna Google,2,"pertama pesan, suruh pilih titik alamat. petanya aja ga muncul sama sekali",Lazada
Pengguna Google,3,jaringan selalu delay,Lazada
Pengguna Google,5,"wow, halo... tengan salam kenal ditemu senyum? maaf aku tuli ya... 🙏",Lazada
Pengguna Google,3,"sudah nggak ada gratis ongkirnya, jadi malas belanja.",Lazada
Pengguna Google,1,penjual banyak penipu. tidak amanah saya tidak rekomendasi,Lazada
Pengguna Google,5,"tdk ribet,itu yg aku suka",Lazada
Pengguna Google,1,"sangatt buruk! ongkir mahal, kebanyakan penjual slowrespon, barang di kirim lama! mending shopee aja",Lazada
Pengguna Google,1,"jelek ini, banyak scam. bbrp kali dtg barang yg ga dipesan dan nominalnya lumayan gede. barangnya hanya baju dgn bahan jelek, bukan buzzer tp kecewa bgt smpe dilarang mm buat pake ini lg..",Lazada
Pengguna Google,5,lazada selalu dihati o ye keren,Lazada
Pengguna Google,5,lazada yg terbaik sangat mendukung pelanggan²nya,Lazada
Pengguna Google,5,lazada good..,Lazada
Pengguna Google,1,"aplikasi ga guna, muncul mulu iklannya gabisa di tutup lagi, selalu bolak-balik ke aplikasi lazada.",Lazada
Pengguna Google,2,"Penggunaan koin yang tidak akurat. Di halaman produk tertera Hemat 50.000 dengan koin. Tapi saat mau checkout, koin yang dapat digunakan cuma 8.000, padahal koin saya 270.000. Dan masih banyak kekurangan di mana2.",Lazada
Pengguna Google,5,sering pesan/belanja,Lazada
Pengguna Google,5,banyak banget promonya guys asli hihi,Lazada
Pengguna Google,1,iklannya ganggu,Lazada
Pengguna Google,5,biar bintang yg menilainya....,Lazada
Pengguna Google,1,"Harga tidak sesuai tertera setelah di checkout,,,hati hati juga yg menggunakan paylater karna dendanya mahal angsuran saya 70.000 telat 2 hari jadi 150.000 dendanya 80000 melebihi angsuran dan tidak nyaman karna ditelpon/wa terus gk kayak aplikasi sebelah denda murah dan nyaman",Lazada
Pengguna Google,1,geselin iklannya,Lazada
Pengguna Google,5,trimaksih sngat membantu sekali,Lazada
Pengguna Google,1,"hahdeeh sekarang ongkir lazada mahal banget, vocer gratis ongkirnya juga dikit padahal dulu ini lazada paling gratis ongkir kok sekarang kalah lagi sama Shopee , main game lazada juga disebut persulit hadiah di kasih dikit juga maaf kasih rating 1 soalnya emang se faakta itu cih",Lazada
Pengguna Google,5,saya suka belanja di zalada,Lazada
Pengguna Google,5,baguss aplikasinya,Lazada
Pengguna Google,5,mempermudah berbelanja dan banyak gratis ongkir,Lazada
Pengguna Google,2,penjual yg ada di aplikasi ini lemot kurang gerecep aplikasi nya lola loding lama,Lazada
Pengguna Google,2,bagussi tapiii,Lazada
Pengguna Google,1,iklan selalu muncul ganggu,Lazada
Pengguna Google,1,"ini knp ya apknya? pdhl kemarin baru aja masuk trs tb"" besoknya saya buka lagi akun saya ga ada. akun saya di kunci dengan alasan keamanan lalu saya di suruh telepon tapi saya telepon ga bisa bisa selalu di tutup ini gmn sii akun saya ga ada!, kemarin saya baru aja pesan paket saya dan saya mau mengecek paket saya sudah sampai mana ehh pas saya buka apknya akun saya g adaa ini gmn ya ?? tolong penjelasannya.",Lazada
Pengguna Google,5,puas banget sama hasilnya,Lazada
Pengguna Google,5,terimakasih banyak saya suka sama aplikasi ini,Lazada
Pengguna Google,5,mudah murah cepat,Lazada
Pengguna Google,1,hoax,Lazada
Pengguna Google,5,top sangat baik,Lazada
Pengguna Google,5,puas belanja di lazie,Lazada
Pengguna Google,5,"Lazada membantu konsumen dalam pembelian barang apalagi dengan gratis ongkir. Sayangnya penjual masih ada yang licik, menipu dengan mengirim barang yg tdk sesuai dengan yg ditawarkan.",Lazada
Pengguna Google,3,"sementara saya kurangi dulu retingnya, karena banyak sellers gak jelas.",Lazada
Pengguna Google,5,"lazada penyedia kebutuhan yg baik dan aku selalu mudah belanja disini aku senang ,tetapi achir2 ini aku kok kesulitan belanja tentang pembayaran melalui cod ,sedang aku orang awam kenapa kok sulit masuk ke cod ,selalu diarahkan ke yg lain yg aku gak paham mohon konfirmasi trimakasih sehingga aku kerepotan belanja kenapa",Lazada
Pengguna Google,5,barang2 nya bagus,Lazada
Pengguna Google,5,lazada kereen,Lazada
Pengguna Google,1,"jelek, selalu gabisa login dengan alasan keamanan, padahal sudah jelas ada verivikasi nya",Lazada
Pengguna Google,5,oke aku suka banget apk ini,Lazada
Pengguna Google,2,gak bisa pilih jasa pengiriman,Lazada
Pengguna Google,5,sangat memuaskan seklai pengiriman cepat,Lazada
Pengguna Google,5,berkah,Lazada
Pengguna Google,1,"Tiap hari ngumpulin vocer + coin, gk ada yg brguna 1 pun. Sekarang ongkirnya malah semakin d luar angkasa.",Lazada
Pengguna Google,5,lebaran.di.tahu.ini.sagat.meyenaka..bisa.mudik.ke.palembang.berkumpul.bersama.nenek..dan.kake..dan.keluargan..bsar.kami..tahu.depa.bejumpa.lagi..🤲🤲🙏🌹🫰❤️❤️,Lazada
Pengguna Google,5,sangat berguna 👍,Lazada
Pengguna Google,5,Tetap LAZADA👍 Ongkirnya jgn mahal2 yaa,Lazada
Pengguna Google,4,semoga dateng nya bagusss,Lazada
Pengguna Google,5,sangat memuaskan belanja d lazada,Lazada
Pengguna Google,4,berharap tokonya amanah🙏🙏🙏,Lazada
Pengguna Google,5,banyak diskon 👍,Lazada
Pengguna Google,5,banyak pilihan,Lazada
Pengguna Google,5,saya suka belanja di lazada tapi saya GK pernah dapat hadiah dari lazada please hadiahnya ya,Lazada
Pengguna Google,5,cepat.. singkat.. padat..😁,Lazada
Pengguna Google,5,bagus dan terpercaya selalu langganan,Lazada
Pengguna Google,3,"ntah kenapa akhir"" ini aplikasi lazada ngecewain, kemot lagi bagian hadiah koinnya. terus kasih voucher juga ga wort in sekarang mah. padahal dulu lazada jadi aplikasi favorit aku bgt.. semoga kedepannya kembali baik lagi lazaa",Lazada
Pengguna Google,2,"banyak bugg,,, jadi lemot",Lazada
Pengguna Google,5,"suka banget dan gampang belanjanya 😍 Cuman kalau bisa jangan lebih mahal ongkirnya daripada barangnya 🙏🙏ya kalau bagi saya ya hanya berat di ongkirnya,, 🙏🙏🙏",Lazada
Pengguna Google,5,aku ksh bintang 5 Krn aku suka blnja dilazada🥰🙏👍,Lazada
Pengguna Google,1,"aplikasi apa ini orang udah bayar pake qris, status pembayaran nya ga berubah.. udah lah ga ada free ongkir atau voucher momen tanggal kembar..",Lazada
Pengguna Google,5,sangat terbantu dan sangat puas belanja di sini,Lazada
Pengguna Google,5,supaya berkembang lebih baik,Lazada
Pengguna Google,3,wawwww,Lazada
Pengguna Google,5,bagus bgett,Lazada
Pengguna Google,2,kurang baik karena terlalu banyak Iklan,Lazada
Pengguna Google,5,mudah dan terpercaya byk gratis onkirnya.pengembalian barang/return jg sangat mudah.kurirbya rama2,Lazada
Pengguna Google,5,"sangett puass ..belaja di sini..murah"" lagii",Lazada
Pengguna Google,5,"sy suka cara memuaskan pelanggan dan trik bisnis yg bagus, semua manuver dalam membina tercipta nya simbiosis mutualisme sangat di jaga dengan erat. sukses selalu lazada",Lazada
Pengguna Google,1,lazada ngx akurat,Lazada
Pengguna Google,3,bayr di tempat,Lazada
Pengguna Google,3,"Pesanan tiba-tiba dibatalkan otomatis dari lazada, cashback 50k jadi hangus padahal saya nggak batalin pesanannya sama sekali. Sudah dihubungi CS tapi yah abaikan katanya yang penting barang sudah diterima, tapi saya mana ikhlas apalagi cashback nya lumayan besar buat saya.",Lazada
Pengguna Google,1,CS LIVE BOTT SUSAH BANGET DIHUBUNGI. DAN AKUN TIDAK BISA CHECKOUT PADAHAL AKUN UTAMA YANG BIASA BELANJA. MASA HARUS BELI HP BARU BIAR BISA CHECKOUT DI LAZADA. PARAH BANGET SIH. nyusahin yang mau belanja,Lazada
Pengguna Google,1,IKLANNYA MENYEBALKAN TERLALU MAKSAA,Lazada
Pengguna Google,4,kasih 4 dulu soal nyah blum liat unit hp nyah,Lazada
Pengguna Google,2,apk gajelas. pencariannya loading Mulu anjir maleh lah,Lazada
Pengguna Google,5,selalu buat langganan,Lazada
Pengguna Google,5,"aplikasi bagus sangat membantu,saran sya tlong di jga ketat terutama penjual yg penipu yg merugikan pembeli",Lazada
Pengguna Google,5,mantap sangat membantu,Lazada
Pengguna Google,1,loginnya susah..udh kaya mbanking aja no hp hrs terpasang+adakuota data aktif👎,Lazada
Pengguna Google,5,nice discont nya bree😁👍,Lazada
Pengguna Google,5,is the best Lazada.👍,Lazada
Pengguna Google,5,ok lah meskipun suka ngeleg dikit,Lazada
Pengguna Google,5,"puas belanja di lazada krna respon cepat dn ramah, selalu ada discount dan promo menarik lainnya,",Lazada
Pengguna Google,1,"makin kesini makin pelit sama disc ongkir, dulu belanja 10rb ongkir 4rb, skrg harus belanja 50rb dulu baru ada potongan ongkir, GAK JELAS.. AUTO HAPUS APLIKASI",Lazada
Pengguna Google,5,saya senang blnja di lazada,Lazada
Pengguna Google,4,semoga semakin amanah,Lazada
Pengguna Google,1,"hp diformat mau masuk lg minta verifikasi,,,verifikasinya gmn coba??? hp yg dipake,,,ada pesanan lg????? hadeuhhhh kacau nih aplikasi",Lazada
Pengguna Google,5,bagus pelayanan di lazada asik dan menyenangkan,Lazada
Pengguna Google,5,Keren sekali lazada semoga kedepannya bisa lebih keren aminn,Lazada
Pengguna Google,2,"Saya pengguna apk ini sudah lumayan lama, dan dulu apk-nya masih bagus aja. Sekarang apk ini kenapa jadi bug banget, padahal jaringan di HP saya bagus' aja tapi kenapa masih tetap bug (loadingnya lama banget, kayak jaringannya ngga stabil). Tolong dong developer diperbaiki lagi ya, terima kasih.",Lazada
Pengguna Google,5,pelayanan nya bagus,Lazada
Pengguna Google,5,selalu di hati lazada ku,Lazada
Pengguna Google,5,paling hemat belanja ya di LAZADA.🥰,Lazada
Pengguna Google,2,"ada oknum nakalnya,saya kena tipu",Lazada
Pengguna Google,1,"Lazada denda paylater 80rbu padahal telatnya baru 3 hari,,,coba berikan kami toleransi LG kak perbaiki sistemnya🙏",Lazada
Pengguna Google,1,barang2 nya mahal_ disebelah lebih murah_,Lazada
Pengguna Google,5,belanja lewat lazada sangat mudah dan aman juga cepat sampai serta banyak diskon dan bisa tambah coin juga banyak gratis ongkir harga jd lebih murah...oke lah lazada mantap..!!,Lazada
Pengguna Google,5,tidak ada nomor kurir nya jadi tidak bisa menghubungi kurir di pesanan sudah di terima tapi barang nya belum datang ke rumah,Lazada
Pengguna Google,4,lumayannnnn lahh,Lazada
Pengguna Google,5,harga ya murah2 kualitas oke,Lazada
Pengguna Google,2,ongkir nya mahal ok,Lazada
Pengguna Google,5,"untuk saat ini ok lah,",Lazada
Pengguna Google,5,senang belanja di Lazada sangat memuaskan,Lazada
Pengguna Google,3,mana promonya ???!!! masa kalah sama si oren,Lazada
Pengguna Google,3,"good tpi tolong iklannya jangan auto masuk apk nya dong, itu ganggu banget apalagi hp saya bukan hp yg bagus",Lazada
Pengguna Google,5,barang komplit,Lazada
Pengguna Google,1,"aplikasinya sih mantep, kurir paling gercep, tapi sayang.... di saat yang lain pada bikin promo gratis ongkir tanpa minimal belanja dengan syarat, (shopee VIP, tokped PLUS) LAZADA malah naikin batas minimal belanja! Rindu Lazada yang dulu, gratis ongkir tanpa syarat minimal belanja 20k",Lazada
Pengguna Google,2,sekarang gratis ongkir jangkauan nya terlalu mahal. dah kalo beli barang yang murah jadi Gak gratis ongkir lagian pas dulu biasanya semua nya gratis ongkir tapi makin ke sini malah makin mahal ongkir nya jarang yang dekat pun cukup mahal . saya pengguna cukup lama apk inih tadi makin ke sini gratis ongkir nya cuman ada di iklan buka di apk nya,Lazada
Pengguna Google,1,aplikasi gak jelas akun tidak ada apa² tiba tiba di kunci lewat lazada bagian mana,Lazada
Pengguna Google,5,lebih amanah,Lazada
Pengguna Google,5,"saya baru pake lazada..mudah""n bisa memuaskan saya..",Lazada
Pengguna Google,5,aplk ini baguss bngtt bisaaa psen apa aja bisaa😍😘🤩,Lazada
Pengguna Google,5,"ok,jos",Lazada
Pengguna Google,5,suka 👍,Lazada
Pengguna Google,5,selalu suka belanja di lazada .. ga pernah kecewa.. pengiriman cepet banget,Lazada
Pengguna Google,4,masih mencoba percaya,Lazada
Pengguna Google,5,saya suka belanja di lazada produk hody realpeck harga murah🙏,Lazada
Pengguna Google,1,"percuma belanja di lazada biar ada diskon biar ada promo biar belanja pertama atau apalah itu,kurirnya pada gak loyal buktinya pesanan saya 2 x di return dan gak ada kejelasan cuman karena nominal harga minim",Lazada
Pengguna Google,1,"ONGKIR NYA MAKIN SINI MAKIN MAHAL JADI MALES JUGA MAU BELANJA DI LAZADA, PERBAIKI DONG ONGKIRNYA JANGAN BENTAR2 DI MAHALIN GAK JELAS BANGET, DI KASIH DISKON ONGKIR MINIMAL BELANJA DI ATAS 50K MAKIN SINI MAKIN PELIT ONGKIR LAZADA NI",Lazada
Pengguna Google,5,saya suka belanja d lazada,Lazada
Pengguna Google,5,banyak promo nya,Lazada
Pengguna Google,5,"sudah lama aku pake lazada, menguntungkan buat para pedagan",Lazada
Pengguna Google,5,kebayakan iklanya sangat mengganggu,Lazada
Pengguna Google,5,Barang lengkap dan berkualitias tinggi..,Lazada
Pengguna Google,4,"saya mohon untuk kedepan nya bisa dikurangi penjual yang menjual barang yang tidak sesuai gambar dan kualitas nya kurang bagus, saya pernah membeli sendal yang lumayan mahal bagi saya tetapi belum seminggu sudah copot sendal nya, saya mohon untuk kedepan nya bisa diperbaiki dengan lebih baik dan aman. Terimakasih untuk perhatian nya dari pihak Lazada 🙏🏻🙏🏻",Lazada
Pengguna Google,1,lazada ga rekomen lazada jelek,Lazada
Pengguna Google,5,semoga makin amanah,Lazada
Pengguna Google,5,semoga cepet sampai,Lazada
Pengguna Google,1,akun di bekuin sampai tgl 4 april dan tadi mau belanja pake paylater di bekuin lagi sampe tanggal 5 mei... STRES!!!!,Lazada
Pengguna Google,2,suka blnja dsini krna respon cpat ongkir murah,Lazada
Pengguna Google,3,ini dulu,Lazada
Pengguna Google,1,"Baru masuk ke lazada nih tertarik dengan iklan² nya .udah masuk dan langsung belanja ,bener juga kata tetangga banyak yg ketipu sama seller nya barang tidak sesuai dengan yg di iklan/promosikan",Lazada
Pengguna Google,5,garansiii nee bangg,Lazada
Pengguna Google,1,makin kesini makin mahal ongkir nya males pindah apk,Lazada
Pengguna Google,5,terima kasih Lazada,Lazada
Pengguna Google,5,Mantappp,Lazada
Pengguna Google,1,Lazada ongkir masih mahal.. coba klo beban ongkir diturunin..pasti semua berpindah ke Lazada,Lazada
Pengguna Google,3,jangan terlalu banyak iklan di aplikasi lain,Lazada
Pengguna Google,5,bagus banget aplikasinya banyak promo trus SM cepet banget pengiriman nya,Lazada
Pengguna Google,5,trimakasih lazada,Lazada
Pengguna Google,5,semoga barang nya selalu bagus gak ngecewain pelanggan,Lazada
Pengguna Google,1,"sudah lama tidak belanja lagi disini,karena ongkir nya yang mahal. di iklan nya gratis ongkir,tp kenyataan nya pake ongkir dan mahal lagi. jadi pindah ke Shopee dan tokopedia yang bener2 gratis ongkir",Lazada
